id_num,"from_date","to_date","name","ev_desc","isBigEvent","isAllDay"
934,"1969-12-31 17:00:00","2013-07-10 19:00:00","Golf","","",""
935,"1969-12-31 17:00:00","2013-07-10 19:00:00","Golf","","",""
936,"2013-07-10 07:45:00","2013-07-10 08:45:00","Golf","","",""
937,"2013-07-17 07:45:00","2013-07-17 08:45:00","Golf","","",""
938,"2013-07-17 20:00:00","2013-07-17 21:00:00","AA Meeting","","",""
939,"2013-07-24 07:45:00","2013-07-24 08:45:00","Golf","","",""
940,"2013-07-24 12:00:00","2013-07-24 18:00:00","Blood Drive","","Y",""
941,"2013-07-31 20:00:00","2013-07-31 21:00:00","AA Meeting","","",""
942,"2013-07-18 00:01:00","2013-07-18 23:59:00","Women's Picnic - 2nd Date","","","Y"
943,"2013-07-18 18:30:00","2013-07-18 19:30:00","TOPS","","",""
944,"2013-07-19 18:00:00","2013-07-19 19:00:00","Hamburger Bar Hopefully a Youth Lock-In","","",""
945,"2013-07-06 20:00:00","2013-07-06 21:00:00","AA Meeting","","",""
946,"2013-07-13 00:01:00","2013-07-13 23:59:00","Baptism","","","Y"
947,"2013-07-13 20:00:00","2013-07-13 21:00:00","AA Meeting","","",""
948,"2013-07-20 10:00:00","2013-07-20 14:00:00","Junk-In-Trunk Sale","","Y",""
949,"2013-07-20 20:00:00","2013-07-20 21:00:00","AA Meeting","","",""
950,"2013-07-27 08:00:00","2013-07-27 19:00:00","Outside Group","","",""
951,"2013-07-27 20:00:00","2013-07-27 21:00:00","AA Meeting","","",""
952,"2013-08-04 00:01:00","2013-08-04 23:59:00","11th Sunday after Pentecost","","","Y"
953,"2013-08-04 10:00:00","2013-08-04 23:00:00","Communion Service","","",""
954,"2013-08-11 00:01:00","2013-08-11 23:59:00","12th Sunday after Pentecost","","","Y"
955,"2013-08-11 10:00:00","2013-08-11 11:00:00","Communion Service","","",""
956,"2013-08-11 10:00:00","2013-08-11 11:00:00","Noisy Offering","","",""
957,"2013-08-11 11:00:00","2013-08-11 12:00:00","Congregation Meeting following the Worship Service","","",""
958,"2013-08-18 00:01:00","2013-08-18 23:59:00","13th Sunday after Pentecost","","","Y"
959,"2013-08-18 10:00:00","2013-08-18 11:00:00","Communion Service","","",""
960,"2013-08-18 17:15:00","2013-08-18 18:15:00","Vacation Bible School Supper","","",""
961,"2013-08-18 18:00:00","2013-08-18 20:00:00","Vacation Bible School","","Y",""
962,"2013-08-25 00:01:00","2013-08-25 23:59:00","14th Sunday after Pentecost","","","Y"
963,"2013-08-25 10:00:00","2013-08-25 11:00:00","Communion Service","","",""
964,"2013-08-12 18:00:00","2013-08-12 19:00:00","Council/Staff Picnic","","",""
965,"2013-08-12 19:00:00","2013-08-12 20:00:00","Boy Scouts","","",""
966,"2013-08-19 18:00:00","2013-08-19 20:00:00","Vacation Bible School","","Y",""
967,"2013-08-19 19:00:00","2013-08-19 20:00:00","Boy Scouts","","",""
968,"2013-08-26 19:00:00","2013-08-26 20:00:00","Boy Scouts","","",""
969,"2013-08-20 18:00:00","2013-08-20 20:00:00","Vacation Bible School","","Y",""
970,"2013-08-07 07:50:00","2013-08-07 08:50:00","Golf","","",""
971,"2013-08-07 20:00:00","2013-08-07 21:00:00","AA Meeting","","",""
972,"2013-08-14 07:50:00","2013-08-14 08:50:00","Golf","","",""
973,"2013-08-14 20:00:00","2013-08-14 21:00:00","AA Meeting","","",""
974,"2013-08-21 07:50:00","2013-08-21 08:50:00","Golf","","",""
975,"2013-08-21 18:00:00","2013-08-21 20:00:00","Vacation Bible School","","Y",""
976,"2013-08-21 20:00:00","2013-08-21 21:00:00","AA Meeting","","",""
977,"2013-08-28 07:50:00","2013-08-28 08:50:00","Golf","","",""
978,"2013-08-28 20:00:00","2013-08-28 21:00:00","AA Meeting","","",""
979,"2013-08-08 18:30:00","2013-08-08 19:30:00","TOPS","","",""
980,"2013-08-15 18:30:00","2013-08-15 19:30:00","TOPS","","",""
981,"2013-08-22 18:00:00","2013-08-22 20:00:00","Vacation Bible School","","Y",""
982,"2013-08-22 18:30:00","2013-08-22 19:30:00","TOPS","","",""
983,"2013-08-29 18:30:00","2013-08-29 19:30:00","TOPS","","",""
984,"2013-08-23 18:00:00","2013-08-23 19:00:00","Wedding Rehearsal","","",""
985,"2013-08-03 20:00:00","2013-08-03 21:00:00","AA Meeting","","",""
986,"2013-08-10 20:00:00","2013-08-10 21:00:00","AA Meeting","","",""
987,"2013-08-17 20:00:00","2013-08-17 21:00:00","AA Meeting","","",""
988,"2013-08-24 16:00:00","2013-08-24 18:00:00","Member Wedding","","",""
989,"2013-08-24 20:00:00","2013-08-24 21:00:00","AA Meeting","","",""
990,"2013-09-01 00:01:00","2013-09-01 23:59:00","5th Sunday of Pentecost","","","Y"
991,"2013-09-01 10:00:00","2013-09-01 11:00:00","Communion Service","","",""
992,"2013-09-08 00:01:00","2013-09-08 23:59:00","16th Sunday of Pentecost","","","Y"
993,"2013-09-08 09:00:00","2013-09-08 10:00:00","Bible Study Begins","","",""
994,"2013-09-08 10:00:00","2013-09-08 11:00:00","Communion Service","","",""
995,"2013-09-08 10:10:00","2013-09-08 11:10:00","Sunday Alive","","",""
996,"2013-09-08 00:01:00","2013-09-08 23:59:00","RALLY DAY","","Y","Y"
997,"2013-09-08 00:01:00","2013-09-08 23:59:00","Noisy Offering","","","Y"
998,"2013-09-15 00:01:00","2013-09-15 23:59:00","17th Sunday of Pentecost","","","Y"
999,"2013-09-15 10:00:00","2013-09-15 11:00:00","Communion Service","","",""
1000,"2013-09-15 10:10:00","2013-09-15 11:10:00","Sunday Alive","","",""
1001,"2013-09-15 18:30:00","2013-09-15 19:30:00","Adult Discussion","","",""
1002,"2013-09-22 00:01:00","2013-09-22 23:59:00","18th Sunday of Pentecost","","","Y"
1003,"2013-09-22 10:00:00","2013-09-22 11:00:00","Communion Service","","",""
1004,"2013-09-22 10:10:00","2013-09-22 11:10:00","Sunday Alive","","",""
1005,"2013-09-29 00:01:00","2013-09-29 23:59:00","19th Sunday of Pentecost","","","Y"
1006,"2013-09-29 10:00:00","2013-09-29 11:00:00","Worship Service","","",""
1007,"2013-09-29 00:01:00","2013-09-29 23:59:00","Michael and All Angels???","","","Y"
1008,"2013-09-29 10:10:00","2013-09-29 11:10:00","Sunday Alive","","",""
1009,"2013-09-29 18:30:00","2013-09-29 19:30:00","Bowling","","",""
1010,"2013-09-02 19:00:00","2013-09-02 20:00:00","Boy Scouts","","",""
1011,"2013-09-09 19:00:00","2013-09-09 20:00:00","Church Council","","",""
1012,"2013-09-09 19:00:00","2013-09-09 20:00:00","Boy Scouts","","",""
1013,"2013-09-16 18:30:00","2013-09-16 19:30:00","Men's Food and Fellowship","","",""
1014,"2013-09-16 19:00:00","2013-09-16 20:00:00","Boy Scouts","","",""
1015,"2013-09-23 19:00:00","2013-09-23 20:00:00","Boy Scouts","","",""
1016,"2013-09-30 19:00:00","2013-09-30 20:00:00","Boy Scouts","","",""
1017,"2013-09-10 09:00:00","2013-09-10 12:00:00","Work Day","","",""
1018,"2013-09-24 09:00:00","2013-09-24 12:00:00","Work Day","","",""
1019,"2013-09-04 07:50:00","2013-09-04 08:50:00","Golf","","",""
1020,"2013-09-04 19:00:00","2013-09-04 20:00:00","Rock Club","","",""
1021,"2013-09-04 20:00:00","2013-09-04 21:00:00","AA Meeting","","",""
1022,"2013-09-11 07:50:00","2013-09-11 08:50:00","Golf","","",""
1023,"2013-09-11 19:00:00","2013-09-11 20:00:00","AA Meeting","","",""
1024,"2013-09-18 07:50:00","2013-09-18 08:50:00","Golf","","",""
1025,"2013-09-18 19:00:00","2013-09-18 20:00:00","Rubber Stamping","","",""
1026,"2013-09-18 20:00:00","2013-09-18 21:00:00","AA Meeting","","",""
1027,"2013-09-25 07:50:00","2013-09-25 08:50:00","Golf","","",""
1028,"2013-09-25 00:01:00","2013-09-25 23:59:00","Baptism","","","Y"
1029,"2013-09-25 20:00:00","2013-09-25 21:00:00","AA Meeting","","",""
1030,"2013-09-05 10:00:00","2013-09-05 11:00:00","WELCA","","",""
1031,"2013-09-12 18:30:00","2013-09-12 19:30:00","TOPS","","",""
1032,"2013-09-12 18:45:00","2013-09-12 19:45:00","Bell Choir","","",""
1033,"2013-09-12 19:30:00","2013-09-12 20:30:00","Chancel Choir","","",""
1034,"2013-09-19 18:30:00","2013-09-19 19:30:00","TOPS","","",""
1035,"1969-12-31 17:00:00","2013-09-19 19:00:00","Bell Choir","","",""
1036,"2013-09-19 18:45:00","2013-09-19 19:45:00","Bell Choir","","",""
1037,"2013-09-19 19:30:00","2013-09-19 20:30:00","Chancel Choir","","",""
1038,"2013-09-26 18:45:00","2013-09-26 19:45:00","Bell Choir","","",""
1039,"2013-09-26 19:30:00","2013-09-26 20:30:00","Chancel Choir","","",""
1040,"2013-09-06 18:30:00","2013-09-06 19:30:00","Wedding Rehearsal","","",""
1041,"2013-09-20 19:00:00","2013-09-20 20:00:00","Free Movie Night \"42\"","","",""
1042,"2013-09-07 14:00:00","2013-09-07 15:00:00","Wedding","","",""
1043,"2013-09-07 20:00:00","2013-09-07 21:00:00","AA Meeting","","",""
1044,"2013-09-14 13:00:00","2013-09-14 15:00:00","SCSA","","",""
1045,"2013-09-14 20:00:00","2013-09-14 21:00:00","AA Meeting","","",""
1046,"2013-09-21 08:00:00","2013-09-21 19:00:00","Outside Group","","",""
1047,"2013-09-21 20:00:00","2013-09-21 21:00:00","AA Meeting","","",""
1048,"2013-09-28 13:00:00","2013-09-28 15:00:00","SCSA","","",""
1049,"2013-09-28 20:00:00","2013-09-28 21:00:00","AA Meeting","","",""
1050,"2013-10-01 18:30:00","2013-10-01 19:30:00","Craft Night","","",""
1051,"2013-10-01 19:00:00","2013-10-01 20:00:00","New Members Class","","",""
1052,"2013-10-02 09:00:00","2013-10-02 10:00:00","Golf","","",""
1053,"2013-10-02 19:00:00","2013-10-02 20:00:00","Rock Club","","",""
1054,"2013-10-02 20:00:00","2013-10-02 21:00:00","AA Meeting","","",""
1055,"2013-10-03 10:00:00","2013-10-03 11:00:00","WELCA","","",""
1056,"2013-10-03 18:45:00","2013-10-03 19:45:00","Bells","","",""
1057,"2013-10-03 19:30:00","2013-10-03 20:30:00","Chancel Choir","","",""
1058,"2013-10-03 18:30:00","2013-10-03 19:30:00","TOPS","","",""
1059,"2013-10-05 20:00:00","2013-10-05 21:00:00","AA Meeting","","",""
1060,"2013-10-06 00:01:00","2013-10-06 23:59:00","20th Sunday after Pentecost","","","Y"
1061,"2013-10-06 09:00:00","2013-10-06 10:00:00","Adult Bible Study","","",""
1062,"2013-10-06 10:00:00","2013-10-06 11:00:00","Communion New Member Reception Worship Service","","",""
1063,"2013-10-06 10:10:00","2013-10-06 11:10:00","Sunday Alive","","",""
1064,"2013-10-07 19:00:00","2013-10-07 20:00:00","Boy Scouts","","",""
1065,"2013-10-08 09:00:00","2013-10-08 10:00:00","Quilting","","",""
1066,"2013-10-08 18:30:00","2013-10-08 19:30:00","New Member Dinner","","",""
1067,"2013-10-09 09:00:00","2013-10-09 10:00:00","Golf","","",""
1068,"2013-10-09 20:00:00","2013-10-09 21:00:00","AA Meeting","","",""
1069,"2013-10-10 10:00:00","2013-10-10 11:00:00","WELCA","","",""
1070,"2013-10-10 13:30:00","2013-10-10 14:30:00","Waterford Ministers","","",""
1071,"2013-10-10 18:45:00","2013-10-10 19:45:00","Bells","","",""
1072,"2013-10-10 19:30:00","2013-10-10 20:30:00","Chancel Choir","","",""
1073,"2013-10-10 18:30:00","2013-10-10 19:30:00","TOPS","","",""
1074,"2013-10-12 09:00:00","2013-10-12 10:00:00","Church Garden Clean-Up","","",""
1075,"2013-10-12 10:30:00","2013-10-12 12:00:00","Confirmation","","",""
1076,"2013-10-12 13:00:00","2013-10-12 15:00:00","SCSA Youth Event","","",""
1077,"2013-10-12 20:00:00","2013-10-12 21:00:00","AA Meeting","","",""
1078,"2013-10-13 00:01:00","2013-10-13 23:59:00","21st Sunday after Pentecost","","","Y"
1079,"2013-10-13 09:00:00","2013-10-13 10:00:00","Adult Bible Study","","",""
1080,"2013-10-13 10:00:00","2013-10-13 11:00:00","Communion Worship Service","","",""
1081,"2013-10-13 10:10:00","2013-10-13 11:10:00","Sunday Alive","","",""
1082,"2013-10-14 19:00:00","2013-10-14 20:00:00","Church Council","","",""
1083,"2013-10-16 12:00:00","2013-10-16 17:45:00","Blood Drive","","Y",""
1084,"2013-10-16 09:00:00","2013-10-16 10:00:00","Golf","","",""
1085,"2013-10-16 19:00:00","2013-10-16 20:00:00","Stamping","","",""
1086,"2013-10-16 20:00:00","2013-10-16 21:00:00","AA Meeting","","",""
1087,"1969-12-31 17:00:00","2013-10-17 19:00:00","Bells","","",""
1088,"1969-12-31 17:00:00","2013-10-17 19:00:00","Bells","","",""
1089,"2013-10-17 18:45:00","2013-10-17 19:45:00","Bells","","",""
1090,"2013-10-17 19:30:00","2013-10-17 20:30:00","Chancel Choir","","",""
1091,"2013-10-17 18:30:00","2013-10-17 19:30:00","TOPS","","",""
1092,"2013-10-18 19:00:00","2013-10-18 20:00:00","Free Movie Nights","","",""
1093,"2013-10-19 13:00:00","2013-10-19 15:00:00","SCSA","","",""
1094,"2013-10-19 20:00:00","2013-10-19 21:00:00","AA Meeting","","",""
1095,"2013-10-20 00:01:00","2013-10-20 23:59:00","22nd Sunday after Pentecost","","","Y"
1096,"2013-10-20 09:00:00","2013-10-20 10:00:00","Adult Bible Study","","",""
1097,"2013-10-20 10:00:00","2013-10-20 11:00:00","Communion Worship","","",""
1098,"2013-10-20 10:10:00","2013-10-20 11:10:00","Sunday Alive","","",""
1099,"2013-10-20 18:30:00","2013-10-20 19:30:00","Adult Discussion","","",""
1100,"2013-10-21 18:30:00","2013-10-21 19:30:00","Men's Food and Fellowship","","",""
1101,"2013-10-22 09:00:00","2013-10-22 10:00:00","Quilting","","",""
1102,"2013-10-23 09:00:00","2013-10-23 10:00:00","Golf","","",""
1103,"2013-10-23 20:00:00","2013-10-23 21:00:00","AA Meeting","","",""
1104,"2013-10-24 18:45:00","2013-10-24 19:45:00","Bells","","",""
1105,"2013-10-24 19:30:00","2013-10-24 20:30:00","Chancel Choir","","",""
1106,"2013-10-24 18:30:00","2013-10-24 19:30:00","TOPS","","",""
1107,"2013-10-26 09:00:00","2013-10-26 10:00:00","Alternate Clean-Up","","",""
1108,"2013-10-26 10:30:00","2013-10-26 00:00:00","Confirmation","","",""
1109,"2013-10-26 13:00:00","2013-10-26 15:00:00","SCSA","","",""
1110,"2013-10-26 20:00:00","2013-10-26 21:00:00","AA Meeting","","",""
1111,"2013-10-27 00:01:00","2013-10-27 23:59:00","Reformation Sunday","","","Y"
1112,"2013-10-27 09:00:00","2013-10-27 10:00:00","Adult Bible Study","","",""
1113,"2013-10-27 10:00:00","2013-10-27 11:00:00","Worship Service","","",""
1114,"2013-10-27 10:10:00","2013-10-27 11:10:00","Sunday Alive","","",""
1115,"2013-10-27 18:30:00","2013-10-27 19:30:00","Bowling - Free Pizza","","",""
1116,"2013-10-30 09:00:00","2013-10-30 10:00:00","Golf","","",""
1117,"2013-10-30 20:00:00","2013-10-30 21:00:00","AA Meeting","","",""
1118,"2013-10-31 18:45:00","2013-10-31 19:45:00","Bells","","",""
1119,"2013-10-31 19:30:00","2013-10-31 20:30:00","Chancel Choir","","",""
1120,"2013-10-31 18:30:00","2013-10-31 19:30:00","TOPS","","",""
1121,"2013-11-03 00:01:00","2013-11-03 23:59:00","All Saints Sunday","<p>On this Sunday we remember the saints who have gone before us who have faithfully served<br />our Lord, and celebrate those living saints who continue to share in the work of God&rsquo;s<br />church. Names of members who have died since the last All Saints Day will be added to our<br />All Saints Banner. In our prayers we invite you to share the names of loved ones that you<br />would like to remember. Join us this day as part of God&rsquo;s great communion of saints.</p>","Y","Y"
1122,"2013-11-03 10:00:00","2013-11-03 11:00:00","Communion Service","","",""
1123,"2013-11-03 10:10:00","2013-11-03 11:10:00","Sunday Alive","","",""
1124,"2013-11-03 11:30:00","2013-11-03 12:30:00","Worship & Music Meeting","","",""
1125,"2013-11-10 00:01:00","2013-11-10 23:59:00","25th Sunday after Pentecost","","","Y"
1126,"2013-11-10 10:00:00","2013-11-10 11:00:00","Communion Service","","",""
1127,"2013-11-10 10:10:00","2013-11-10 11:10:00","Sunday Alive","","",""
1128,"2013-11-17 00:01:00","2013-11-17 23:59:00","26th Sunday after Pentecost","","","Y"
1129,"2013-11-17 10:00:00","2013-11-17 11:00:00","Youth Worship Service","<p>Gather with us on this Sunday as our young people will lead us in worship. A message of<br />&ldquo;thanksgiving&rdquo; will be shared in Scripture readings, various skits, as well as music and song.<br />Let&rsquo;s be supportive of our youth and join them in worship, praise and thanksgiving.</p>","Y",""
1130,"2013-11-17 10:10:00","2013-11-17 11:10:00","Sunday Alive","","",""
1131,"2013-11-17 18:30:00","2013-11-17 19:30:00","Adult Discussion","<p>We invite all to join us for these informal<br />discussions that will focus on various issues of<br />the day. Topics will be announced a week to<br />two weeks prior to the meeting time. We hope<br />to look at various sides of an issue and see how<br />our faith and biblical traditions can inform our<br />understanding. We welcome various voices and<br />perspectives no matter what the issue may be.</p>","Y",""
1132,"2013-11-24 00:01:00","2013-11-24 23:59:00","Christ the King Sunday","","","Y"
1133,"2013-11-24 10:00:00","2013-11-24 11:00:00","Worship","","",""
1134,"2013-11-24 10:10:00","2013-11-24 11:10:00","Sunday Alive","","",""
1135,"2013-11-04 19:00:00","2013-11-04 20:00:00","Boy Scouts","","",""
1136,"2013-11-11 19:00:00","2013-11-11 20:00:00","Church Council","","",""
1137,"2013-11-11 19:00:00","2013-11-11 20:00:00","Boy Scouts","","",""
1138,"2013-11-18 18:30:00","2013-11-18 19:30:00","Men's Food and Fellowship","<p>November 18 at 6:30 pm the Men&rsquo;s<br />Food &amp; Fellowship will have their<br />monthly Potluck Gathering.<br />Those with last names beginning<br />with A-I please bring a Meat Dish,<br />J-Q a Dessert and R-Z a Salad!<br />ALL MEN ARE INVITED!</p>","Y",""
1139,"2013-11-18 19:00:00","2013-11-18 20:00:00","Boy Scouts","","",""
1140,"2013-11-25 19:00:00","2013-11-25 20:00:00","Boy Scouts","","",""
1141,"2013-11-05 18:30:00","2013-11-05 19:30:00","Craft Night","","",""
1142,"2013-11-12 09:00:00","2013-11-12 10:00:00","Quilting","","",""
1143,"2013-11-12 11:00:00","2013-11-12 21:00:00","HERO'S Fundraiser","<p>A fund-raiser for the Community &amp; Global<br />Ministry is November 12th from 11:00 am to<br />9:00 pm. 20% of each bill will go to the<br />ministry of Community &amp; Global. There<br />are flyers in the fellowship area to take with<br />you the date of the fundraiser!</p>","Y",""
1144,"2013-11-26 09:00:00","2013-11-26 10:00:00","Quilting","","",""
1145,"2013-11-06 17:30:00","2013-11-06 18:30:00","Bible Study","","",""
1146,"2013-11-06 19:00:00","2013-11-06 20:00:00","Rock Club","","",""
1147,"2013-11-06 20:00:00","2013-11-06 21:00:00","AA Meeting","","",""
1148,"2013-11-13 17:30:00","2013-11-13 18:30:00","Bible Study","","",""
1149,"2013-11-13 17:30:00","2013-11-13 18:30:00","Youth Service Practice","","",""
1150,"2013-11-13 20:00:00","2013-11-13 21:00:00","AA Meeting","","",""
1151,"2013-11-20 17:30:00","2013-11-20 18:30:00","Bible Study","","",""
1152,"2013-11-20 20:00:00","2013-11-20 21:00:00","AA Meeting","","",""
1153,"2013-11-27 17:30:00","2013-11-27 18:30:00","Bible Study","","",""
1154,"2013-11-27 19:00:00","2013-11-27 20:00:00","Thanksgiving Eve Service","<p>The familiar Thanksgiving hymn says it all, &ldquo;Now thank we all our God, with heart and<br />hands and voices.&rdquo; Let&rsquo;s not leave God out of Thanksgiving. Before you gather around your<br />thanksgiving table with loved ones and friends, join us Thanksgiving Eve to thank the One<br />from whom all blessings flow. Let&rsquo;s also be mindful of those in need and fill up our food<br />basket this day.</p>","Y",""
1155,"2013-11-27 20:00:00","2013-11-27 21:00:00","AA Meeting","","",""
1156,"2013-11-07 10:00:00","2013-11-07 11:00:00","WELCA","","",""
1157,"2013-11-07 18:30:00","2013-11-07 19:30:00","TOPS","","",""
1158,"2013-11-07 18:45:00","2013-11-07 19:45:00","Bells","","",""
1159,"2013-11-07 19:30:00","2013-11-07 20:30:00","Chancel Choir","","",""
1160,"2013-11-14 18:30:00","2013-11-14 19:30:00","TOPS","","",""
1161,"2013-11-14 18:45:00","2013-11-14 19:45:00","Bells","","",""
1162,"2013-11-14 19:30:00","2013-11-14 20:30:00","Chancel Choir","","",""
1163,"2013-11-21 18:30:00","2013-11-21 19:30:00","TOPS","","",""
1164,"2013-11-21 18:45:00","2013-11-21 19:45:00","Bells","","",""
1165,"2013-11-21 19:30:00","2013-11-21 20:30:00","Chancel Choir","","",""
1166,"2013-11-28 00:01:00","2013-11-28 23:59:00","Thanksgiving","","","Y"
1167,"2013-11-15 19:00:00","2013-11-15 20:00:00","FREE Movie","","",""
1168,"2013-11-02 13:00:00","2013-11-02 14:00:00","Rock Club Beading","","",""
1169,"2013-11-09 10:30:00","2013-11-09 12:00:00","Confirmation","","",""
1170,"2013-11-09 13:00:00","2013-11-09 14:00:00","Rock Club Beading","","",""
1171,"2013-11-09 13:00:00","2013-11-09 15:00:00","SCSA","","",""
1172,"2013-11-09 20:00:00","2013-11-09 21:00:00","AA Meeting","","",""
1173,"2013-11-16 13:00:00","2013-11-16 14:00:00","Rock Club Beading","","",""
1174,"2013-11-16 20:00:00","2013-11-16 21:00:00","AA Meeting","","",""
1175,"2013-11-23 10:30:00","2013-11-23 12:00:00","Confirmation","","",""
1176,"2013-11-23 13:00:00","2013-11-23 14:00:00","Rock Club Beading","","",""
1177,"2013-11-23 13:00:00","2013-11-23 15:00:00","SCSA","","",""
1178,"2013-11-23 20:00:00","2013-11-23 21:00:00","AA Meeting","","",""
1179,"2013-11-30 20:00:00","2013-11-30 21:00:00","AA Meeting","","",""
1180,"2013-12-01 00:01:00","2013-12-01 23:59:00","First Sunday of Advent","","","Y"
1181,"2013-12-01 10:00:00","2013-12-01 11:00:00","Worship Service","","",""
1182,"2013-12-01 10:10:00","2013-12-01 11:10:00","Sunday Alive","","",""
1183,"2013-12-01 11:30:00","2013-12-01 00:30:00","Worship & Music Meeting","","",""
1184,"2013-12-01 17:30:00","2013-12-01 18:30:00","Advent Tea","","Y",""
1185,"2013-12-08 00:01:00","2013-12-08 23:59:00","Second Sunday of Advent","","","Y"
1186,"2013-12-08 10:00:00","2013-12-08 11:00:00","Worship Service","","",""
1187,"2013-12-08 10:10:00","2013-12-08 11:10:00","Sunday Alive","","",""
1188,"2013-12-08 10:00:00","2013-12-08 11:00:00","Noisy Offering","","",""
1189,"2013-12-08 13:00:00","2013-12-08 14:00:00","Outside Group","","",""
1190,"2013-12-15 00:01:00","2013-12-15 23:59:00","Third Sunday of Advent","","","Y"
1191,"2013-12-15 10:00:00","2013-12-15 11:00:00","Worship Service","","",""
1192,"2013-12-15 10:10:00","2013-12-15 11:10:00","Sunday Alive","","",""
1193,"2013-12-22 00:01:00","2013-12-22 23:59:00","Fourth Sunday of Advent","","","Y"
1194,"2013-12-22 10:00:00","2013-12-22 11:00:00","Worship Service","","",""
1195,"2013-12-22 10:00:00","2013-12-22 11:00:00","Chancel Choir Cantata","<p id=\"yui_3_13_0_ym1_1_1387300294838_5072\" class=\"yiv2838175946MsoNormal\">All our choirs will be participating &ndash; Chancel, Bell, and Angel&nbsp; -&nbsp; as the Christmas story is shared through word and song and beautiful musical arrangements. Bring the whole family, friends and neighbors.</p>","Y",""
1196,"2013-12-22 10:10:00","2013-12-22 11:10:00","Sunday Alive","","",""
1197,"2013-12-29 00:01:00","2013-12-29 23:59:00","First Sunday of Christmas","","","Y"
1198,"2013-12-29 10:00:00","2013-12-29 11:00:00","Worship Service","","",""
1199,"2013-12-02 19:00:00","2013-12-02 20:00:00","Boy Scouts","","",""
1200,"2013-12-09 19:00:00","2013-12-09 20:00:00","Church Council","","",""
1201,"2013-12-09 19:00:00","2013-12-09 20:00:00","Boy Scouts","","",""
1202,"2013-12-16 00:01:00","2013-12-16 23:59:00","Last Day to Order Poinsettias","","","Y"
1203,"2013-12-16 19:00:00","2013-12-16 20:00:00","Boy Scouts","","",""
1204,"2013-12-23 19:00:00","2013-12-23 20:00:00","Boy Scouts","","",""
1205,"2013-12-03 18:30:00","2013-12-03 19:30:00","Craft Night","","",""
1206,"2013-12-10 09:00:00","2013-12-10 12:00:00","Quilting","","",""
1207,"2013-12-24 19:00:00","2013-12-24 20:00:00","Early Christmas Eve Service","<p><span>Please bring food items for our food baskets.</span></p>
<p id=\"yui_3_13_0_ym1_1_1387300294838_5140\" class=\"yiv2838175946MsoNormal\">These services are filled with familiar Christmas carols, special music, and close with a traditional Candlelight ceremony. The 7:00pm service will include a Christmas message for the children. &nbsp;We are looking for someone who would be willing to serve as a nursery attendant during the 7:00pm service. &nbsp;Attendant will be paid $25. If you are interested or know of someone please contact Pastor John or council president, Robert Bates.</p>","Y",""
1208,"2013-12-24 22:30:00","2013-12-24 23:30:00","Late Christmas Eve Service","<p>Please bring food items for our food baskets.</p>
<p id=\"yui_3_13_0_ym1_1_1387300294838_5140\" class=\"yiv2838175946MsoNormal\">These services are filled with familiar Christmas carols, special music, and close with a traditional Candlelight ceremony. The 7:00pm service will include a Christmas message for the children. &nbsp;We are looking for someone who would be willing to serve as a nursery attendant during the 7:00pm service. &nbsp;Attendant will be paid $25. If you are interested or know of someone please contact Pastor John or council president, Robert Bates.</p>","Y",""
1209,"2013-12-04 18:15:00","2013-12-04 19:00:00","Supper","","",""
1210,"2013-12-04 19:00:00","2013-12-04 20:00:00","Hanging of the Greens","<p id=\"yui_3_13_0_ym1_1_1385915003557_3676\" class=\"yiv2079559982MsoNormal\">Light Supper provided at 6:15pm. &nbsp;Decorations to follow at 7:00pm</p>","Y",""
1211,"2013-12-04 20:00:00","2013-12-04 21:00:00","AA Meeting","","",""
1212,"2013-12-11 18:30:00","2013-12-11 19:30:00","Rock Club Christmas Party","","",""
1213,"2013-12-11 20:00:00","2013-12-11 21:00:00","AA Meeting","","",""
1214,"2013-12-18 20:00:00","2013-12-18 21:00:00","AA Meeting","","",""
1215,"2013-12-25 20:00:00","2013-12-25 21:00:00","AA Meeting","","",""
1216,"2013-12-05 09:30:00","2013-12-05 10:30:00","WELCA Breakfast at Big Apple","","",""
1217,"2013-12-05 18:45:00","2013-12-05 19:45:00","Bell Choir","","",""
1218,"2013-12-05 19:30:00","2013-12-05 20:30:00","Chancel Choir","","",""
1219,"2013-12-12 12:00:00","2013-12-12 13:00:00","Historical Society Luncheon","","",""
1220,"2013-12-12 18:30:00","2013-12-12 19:30:00","TOPS","","",""
1221,"2013-12-12 18:45:00","2013-12-12 19:45:00","Bell Choir","","",""
1222,"2013-12-12 19:30:00","2013-12-12 20:30:00","Chancel Choir","","",""
1223,"2013-12-19 18:30:00","2013-12-19 19:30:00","TOPS","","",""
1224,"2013-12-19 18:45:00","2013-12-19 19:45:00","Bell Choir","","",""
1225,"2013-12-19 19:30:00","2013-12-19 20:30:00","Chancel Choir","","",""
1226,"2013-12-26 18:30:00","2013-12-26 19:30:00","TOPS","","",""
1227,"2013-12-26 18:45:00","1969-12-31 17:00:00","Bell Choir","","",""
1228,"2013-12-26 18:45:00","2013-12-26 19:45:00","Bell Choir","","",""
1229,"2013-12-26 19:30:00","2013-12-26 20:30:00","Chancel Choir","","",""
1340,"2014-03-16 00:01:00","2014-03-16 23:59:00","2nd Sunday in Lent","","","Y"
1232,"2013-12-07 13:00:00","2013-12-07 14:00:00","Rock Club Beading","","",""
1233,"2013-12-07 20:00:00","2013-12-07 21:00:00","AA Meeting","","",""
